sector_id,zona_altitud,centro_lat,centro_lon,altitud_promedio,altitud_minima,altitud_maxima,ubicacion_id
-177701_-631516,BAJA,-17.770196,-63.151637,432.4,432.4,432.4,1488
-177701_-631559,BAJA,-17.770197,-63.155901,433.5,433.5,433.5,1489
-177701_-631708,BAJA,-17.770185,-63.17089,417.3,417.3,417.3,1490
-177701_-631714,BAJA,-17.770111,-63.171415,417.3,417.3,417.3,1491
-177701_-631731,BAJA,-17.770195,-63.173158,436.7,436.7,436.7,1492
-177701_-631750,BAJA,-17.770181,-63.175078,417.3,417.3,417.3,1493
-177701_-631752,BAJA,-17.770169,-63.175209,436.3,436.3,436.3,1494
-177701_-631754,BAJA,-17.770186,-63.175467,438.9,438.9,438.9,1495
-177701_-631778,BAJA,-17.770182,-63.177828,437.5,437.5,437.5,1496
-177701_-631779,BAJA,-17.770147,-63.177937,437.3,437.2,437.4,1497
-177701_-631787,BAJA,-17.770154,-63.178728,439.7,439.7,439.7,1498
-177701_-631804,BAJA,-17.770162,-63.180462,438.3,438.3,438.3,1499
-177701_-631822,BAJA,-17.770111,-63.18225,439.6,439.6,439.6,1500
-177701_-631826,BAJA,-17.770174,-63.1827,439.4,439.4,439.4,1501
-177701_-631828,BAJA,-17.770189,-63.182832,439.57,439.5,439.6,1502
-177701_-631829,BAJA,-17.770194,-63.182931,439.6,439.6,439.6,1503
-177701_-631893,BAJA,-17.770144,-63.189384,432.5,432.5,432.5,1504
-177702_-631220,BAJA,-17.770228,-63.122083,422.0,422.0,422.0,1505
-177702_-631224,BAJA,-17.770204,-63.122472,421.75,421.5,422.0,1506
-177702_-631226,BAJA,-17.770233,-63.122647,422.2,422.2,422.2,1507
-177702_-631517,BAJA,-17.77026,-63.151793,432.4,432.4,432.4,1508
-177702_-631714,BAJA,-17.770263,-63.171488,435.76,435.76,435.76,1509
-177702_-631723,BAJA,-17.770256,-63.17234,436.55,436.4,436.7,1510
-177702_-631734,BAJA,-17.770267,-63.173497,437.0,437.0,437.0,1511
-177702_-631741,BAJA,-17.770288,-63.174189,437.41,437.41,437.41,1512
-177702_-631756,BAJA,-17.770279,-63.175613,436.7,436.7,436.7,1513
-177702_-631778,BAJA,-17.770225,-63.177889,437.4,437.4,437.4,1514
-177702_-631804,BAJA,-17.770232,-63.180441,438.3,438.3,438.3,1515
-177702_-631817,BAJA,-17.770249,-63.181701,437.9,437.9,437.9,1516
-177702_-631818,BAJA,-17.770239,-63.181848,438.7,438.3,439.1,1517
-177702_-631819,BAJA,-17.770238,-63.181957,439.2,439.1,439.3,1518
-177702_-631820,BAJA,-17.770246,-63.182066,439.2,439.2,439.2,1519
-177702_-631821,BAJA,-17.77023,-63.182101,439.1,439.1,439.1,1520
-177702_-631827,BAJA,-17.770237,-63.182748,439.5,439.5,439.5,1521
-177702_-631828,BAJA,-17.770201,-63.182848,439.6,439.6,439.6,1522
-177702_-631829,BAJA,-17.770252,-63.182909,439.5,439.5,439.5,1523
-177703_-631225,BAJA,-17.770317,-63.122546,422.0,422.0,422.0,1524
-177703_-631226,BAJA,-17.770317,-63.122673,422.1,422.1,422.1,1525
-177703_-631229,BAJA,-17.770335,-63.122926,422.2,422.2,422.2,1526
-177703_-631708,BAJA,-17.770304,-63.170859,433.6,430.21,437.0,1527
-177703_-631725,BAJA,-17.770354,-63.172572,436.75,436.7,436.8,1528
-177703_-631727,BAJA,-17.77035,-63.1728,436.7,436.7,436.7,1529
-177703_-631776,BAJA,-17.770358,-63.177663,427.15,417.3,437.0,1530
-177703_-631781,BAJA,-17.770332,-63.178193,417.3,417.3,417.3,1531
-177703_-631783,BAJA,-17.770393,-63.178356,431.95,424.49,439.41,1532
-177703_-631786,BAJA,-17.770376,-63.178667,427.92,427.92,427.92,1533
-177703_-631787,BAJA,-17.770377,-63.178792,429.09,429.09,429.09,1534
-177703_-631789,BAJA,-17.770387,-63.178985,417.3,417.3,417.3,1535
-177703_-631798,BAJA,-17.770316,-63.179833,476.5,476.5,476.5,1536
-177703_-631802,BAJA,-17.770345,-63.180292,437.0,437.0,437.0,1537
-177703_-631810,BAJA,-17.770325,-63.181029,437.6,437.6,437.6,1538
-177703_-631817,BAJA,-17.770378,-63.181762,439.05,438.9,439.2,1539
-177703_-631819,BAJA,-17.770352,-63.181961,439.1,439.1,439.1,1540
-177703_-631824,BAJA,-17.770355,-63.18241,433.9,433.9,433.9,1541
-177703_-631832,BAJA,-17.770313,-63.183262,439.0,439.0,439.0,1542
-177703_-631833,BAJA,-17.770346,-63.183396,439.0,439.0,439.0,1543
-177703_-631835,BAJA,-17.770326,-63.18353,439.1,439.1,439.1,1544
-177703_-631837,BAJA,-17.770313,-63.183781,417.3,417.3,417.3,1545
-177704_-631132,BAJA,-17.770441,-63.113269,418.2,418.2,418.2,1546
-177704_-631164,BAJA,-17.770433,-63.116489,418.9,418.9,418.9,1547
-177704_-631230,BAJA,-17.770492,-63.123074,422.2,422.2,422.2,1548
-177704_-631573,BAJA,-17.770455,-63.157328,432.7,432.7,432.7,1549
-177704_-631698,BAJA,-17.770435,-63.169872,436.4,436.4,436.4,1550
-177704_-631704,BAJA,-17.770439,-63.170457,436.7,436.7,436.7,1551
-177704_-631709,BAJA,-17.770487,-63.17098,437.5,437.5,437.5,1552
-177704_-631746,BAJA,-17.770404,-63.174638,436.5,436.5,436.5,1553
-177704_-631783,BAJA,-17.77045,-63.178345,433.9,433.9,433.9,1554
-177704_-631791,BAJA,-17.770426,-63.179153,437.01,437.01,437.01,1555
-177704_-631797,BAJA,-17.77045,-63.179797,439.4,439.4,439.4,1556
-177704_-631804,BAJA,-17.770458,-63.180475,438.3,438.3,438.3,1557
-177704_-631809,BAJA,-17.770411,-63.180976,437.8,437.8,437.8,1558
-177704_-631817,BAJA,-17.770454,-63.181795,417.3,417.3,417.3,1559
-177704_-631820,BAJA,-17.77045,-63.182016,433.99,433.99,433.99,1560
-177704_-631824,BAJA,-17.770409,-63.182499,441.05,441.05,441.05,1561
-177704_-631827,BAJA,-17.770491,-63.182774,439.43,439.3,439.5,1562
-177704_-631836,BAJA,-17.770454,-63.183672,439.35,439.1,439.6,1563
-177704_-631949,BAJA,-17.770494,-63.19493,434.7,434.7,434.7,1564
-177705_-631700,BAJA,-17.770526,-63.170034,417.3,417.3,417.3,1565
-177705_-631704,BAJA,-17.770551,-63.170447,437.5,437.5,437.5,1566
-177705_-631716,BAJA,-17.770567,-63.171654,433.9,433.9,433.9,1567
-177705_-631743,BAJA,-17.770594,-63.174364,433.9,433.9,433.9,1568
-177705_-631759,BAJA,-17.770561,-63.175926,436.5,436.5,436.5,1569
-177705_-631790,BAJA,-17.770548,-63.179097,476.5,476.5,476.5,1570
-177705_-631797,BAJA,-17.770536,-63.179724,438.1,438.1,438.1,1571
-177705_-631800,BAJA,-17.770516,-63.180088,438.1,438.1,438.1,1572
-177705_-631801,BAJA,-17.770588,-63.180126,437.7,437.7,437.7,1573
-177705_-631803,BAJA,-17.770585,-63.180378,438.3,438.3,438.3,1574
-177705_-631821,BAJA,-17.770571,-63.182186,417.3,417.3,417.3,1575
-177705_-631828,BAJA,-17.77056,-63.182812,439.6,439.6,439.6,1576
-177705_-631829,BAJA,-17.770518,-63.182926,435.4,435.4,435.4,1577
-177705_-631831,BAJA,-17.770562,-63.183141,436.3,436.3,436.3,1578
-177705_-631839,BAJA,-17.770524,-63.183959,475.8,475.8,475.8,1579
-177706_-631231,BAJA,-17.770625,-63.123163,422.1,422.1,422.1,1580
-177706_-631234,BAJA,-17.770681,-63.12347,430.9,430.9,430.9,1581
-177706_-631238,BAJA,-17.770629,-63.123817,422.6,422.6,422.6,1582
-177706_-631449,BAJA,-17.770655,-63.144924,429.9,429.9,429.9,1583
-177706_-631695,BAJA,-17.770629,-63.169531,436.4,436.4,436.4,1584
-177706_-631773,BAJA,-17.770699,-63.17732,436.8,436.8,436.8,1585
-177706_-631774,BAJA,-17.77066,-63.177437,437.2,437.2,437.2,1586
-177706_-631792,BAJA,-17.770622,-63.179238,438.0,438.0,438.0,1587
-177706_-631843,BAJA,-17.77067,-63.184313,439.5,439.5,439.5,1588
-177706_-631846,BAJA,-17.770679,-63.18462,433.9,433.9,433.9,1589
-177707_-631667,BAJA,-17.770763,-63.166756,436.2,436.2,436.2,1590
-177707_-631772,BAJA,-17.770733,-63.177274,436.8,436.8,436.8,1591
-177707_-631793,BAJA,-17.770761,-63.179346,438.1,438.1,438.1,1592
-177707_-631798,BAJA,-17.77077,-63.179853,449.55,437.8,461.3,1593
-177707_-631802,BAJA,-17.77076,-63.180261,441.38,438.3,450.6,1594
-177707_-631803,BAJA,-17.770776,-63.180335,438.3,438.3,438.3,1595
-177707_-631804,BAJA,-17.77078,-63.18047,438.3,438.3,438.3,1596
-177707_-631805,BAJA,-17.770788,-63.180546,438.3,438.3,438.3,1597
-177707_-631806,BAJA,-17.770775,-63.18062,438.3,438.3,438.3,1598
-177707_-631844,BAJA,-17.770751,-63.184454,433.9,433.9,433.9,1599
-177707_-631845,BAJA,-17.770754,-63.184569,439.5,439.5,439.5,1600
-177707_-631964,BAJA,-17.770714,-63.196405,434.7,434.7,434.7,1601
-177708_-631572,BAJA,-17.770848,-63.157213,432.75,432.7,432.8,1602
-177708_-631667,BAJA,-17.770801,-63.166741,436.5,436.5,436.5,1603
-177708_-631671,BAJA,-17.770838,-63.167111,436.3,436.3,436.3,1604
-177708_-631694,BAJA,-17.770806,-63.169432,437.62,437.62,437.62,1605
-177708_-631797,BAJA,-17.770837,-63.17978,438.1,438.1,438.1,1606
-177708_-631802,BAJA,-17.770809,-63.180295,438.3,438.3,438.3,1607
-177708_-631803,BAJA,-17.770836,-63.180347,438.3,438.3,438.3,1608
-177708_-631804,BAJA,-17.770838,-63.180433,438.3,438.3,438.3,1609
-177708_-631805,BAJA,-17.770838,-63.180542,438.3,438.3,438.3,1610
-177708_-631823,BAJA,-17.770849,-63.182335,439.67,439.5,440.1,1611
-177708_-631843,BAJA,-17.770896,-63.184314,443.9,443.9,443.9,1612
-177708_-631849,BAJA,-17.770835,-63.184906,442.9,442.9,442.9,1613
-177708_-631960,BAJA,-17.770886,-63.196048,434.7,434.7,434.7,1614
-177708_-631961,BAJA,-17.77087,-63.196165,434.7,434.7,434.7,1615
-177708_-631962,BAJA,-17.770872,-63.196257,434.7,434.7,434.7,1616
-177708_-631963,BAJA,-17.770886,-63.196379,434.7,434.7,434.7,1617
-177708_-631964,BAJA,-17.770887,-63.196415,434.7,434.7,434.7,1618
-177709_-631228,BAJA,-17.770938,-63.122821,417.3,417.3,417.3,1619
-177709_-631437,BAJA,-17.770969,-63.143781,429.6,429.6,429.6,1620
-177709_-631665,BAJA,-17.770917,-63.1666,436.5,436.5,436.5,1621
-177709_-631693,BAJA,-17.770967,-63.169344,433.9,433.9,433.9,1622
-177709_-631799,BAJA,-17.770909,-63.179941,481.3,481.3,481.3,1623
-177709_-631802,BAJA,-17.770955,-63.18027,436.69,433.46,438.3,1624
-177709_-631803,BAJA,-17.770956,-63.180362,438.3,438.3,438.3,1625
-177709_-631804,BAJA,-17.770947,-63.180437,438.3,438.3,438.3,1626
-177709_-631805,BAJA,-17.770966,-63.180543,438.3,438.3,438.3,1627
-177709_-631806,BAJA,-17.770933,-63.180638,438.3,438.3,438.3,1628
-177709_-631811,BAJA,-17.770901,-63.181176,437.9,437.9,437.9,1629
-177709_-631823,BAJA,-17.77099,-63.182317,439.4,439.4,439.4,1630
-177709_-631825,BAJA,-17.770977,-63.182572,439.6,439.6,439.6,1631
-177709_-631839,BAJA,-17.770919,-63.183911,440.5,440.5,440.5,1632
-177709_-631842,BAJA,-17.770912,-63.18426,441.0,439.1,442.9,1633
-177709_-631843,BAJA,-17.770909,-63.184366,444.1,443.9,444.3,1634
-177709_-631849,BAJA,-17.770957,-63.184943,432.0,432.0,432.0,1635
-177709_-631851,BAJA,-17.770935,-63.185104,440.0,440.0,440.0,1636
-177709_-631959,BAJA,-17.770938,-63.195925,434.7,434.7,434.7,1637
-177709_-631961,BAJA,-17.770957,-63.196151,434.7,434.7,434.7,1638
-177709_-631963,BAJA,-17.770921,-63.196372,434.72,434.7,434.9,1639
-177709_-631964,BAJA,-17.770937,-63.196458,434.69,434.4,434.9,1640
-177710_-631239,BAJA,-17.771018,-63.123996,417.3,417.3,417.3,1641
-177710_-631663,BAJA,-17.771099,-63.166376,437.1,437.1,437.1,1642
-177710_-631692,BAJA,-17.77106,-63.169281,436.5,436.5,436.5,1643
-177710_-631802,BAJA,-17.771062,-63.180296,448.6,448.6,448.6,1644
-177710_-631803,BAJA,-17.771051,-63.180348,438.3,438.3,438.3,1645
-177710_-631804,BAJA,-17.771037,-63.180459,438.3,438.3,438.3,1646
-177710_-631805,BAJA,-17.771039,-63.180527,438.3,438.3,438.3,1647
-177710_-631806,BAJA,-17.771058,-63.180632,438.3,438.3,438.3,1648
-177710_-631822,BAJA,-17.771031,-63.182297,439.6,439.6,439.6,1649
-177710_-631823,BAJA,-17.771054,-63.182321,439.52,439.3,439.6,1650
-177710_-631825,BAJA,-17.771015,-63.182558,439.6,439.6,439.6,1651
-177710_-631837,BAJA,-17.77107,-63.183778,458.3,458.3,458.3,1652
-177710_-631842,BAJA,-17.771058,-63.184259,442.9,442.9,442.9,1653
-177710_-631855,BAJA,-17.771073,-63.185548,433.0,433.0,433.0,1654
-177710_-631856,BAJA,-17.771059,-63.185602,433.07,433.07,433.07,1655
-177710_-631862,BAJA,-17.771061,-63.18626,433.1,433.1,433.1,1656
-177711_-631574,BAJA,-17.771145,-63.157454,433.1,433.1,433.1,1657
-177711_-631661,BAJA,-17.771197,-63.166117,437.1,437.1,437.1,1658
-177711_-631674,BAJA,-17.771115,-63.167438,436.8,436.8,436.8,1659
-177711_-631683,BAJA,-17.771183,-63.16833,437.5,437.5,437.5,1660
-177711_-631798,BAJA,-17.77112,-63.179841,468.5,467.7,469.3,1661
-177711_-631802,BAJA,-17.771198,-63.180287,438.3,438.3,438.3,1662
-177711_-631803,BAJA,-17.771141,-63.180352,441.24,438.3,448.6,1663
-177711_-631804,BAJA,-17.77116,-63.18047,438.3,438.3,438.3,1664
-177711_-631806,BAJA,-17.771157,-63.18067,445.47,438.3,481.3,1665
-177711_-631807,BAJA,-17.771166,-63.180734,445.39,438.3,470.2,1666
-177711_-631808,BAJA,-17.77115,-63.180807,438.3,438.3,438.3,1667
-177711_-631822,BAJA,-17.771107,-63.182264,439.6,439.6,439.6,1668
-177711_-631850,BAJA,-17.771154,-63.185084,463.8,463.8,463.8,1669
-177711_-631949,BAJA,-17.771174,-63.19493,434.4,434.4,434.4,1670
-177712_-631245,BAJA,-17.771247,-63.124577,423.4,423.4,423.4,1671
-177712_-631248,BAJA,-17.771202,-63.124899,423.0,423.0,423.0,1672
-177712_-631571,BAJA,-17.771258,-63.157126,433.0,433.0,433.0,1673
-177712_-631661,BAJA,-17.771259,-63.166136,437.1,437.0,437.2,1674
-177712_-631688,BAJA,-17.771273,-63.168883,437.2,437.2,437.2,1675
-177712_-631689,BAJA,-17.771241,-63.168966,437.2,437.2,437.2,1676
-177712_-631730,BAJA,-17.771278,-63.173062,459.5,459.5,459.5,1677
-177712_-631731,BAJA,-17.771272,-63.173142,459.5,459.5,459.5,1678
-177712_-631802,BAJA,-17.77129,-63.180285,438.3,438.3,438.3,1679
-177712_-631803,BAJA,-17.771269,-63.180341,438.3,438.3,438.3,1680
-177712_-631804,BAJA,-17.771255,-63.180452,438.3,438.3,438.3,1681
-177712_-631805,BAJA,-17.771277,-63.18053,445.43,438.3,481.1,1682
-177712_-631806,BAJA,-17.771251,-63.180656,438.3,438.3,438.3,1683
-177712_-631807,BAJA,-17.771251,-63.180739,438.3,438.3,438.3,1684
-177712_-631846,BAJA,-17.771218,-63.184601,439.0,439.0,439.0,1685
-177712_-631853,BAJA,-17.771247,-63.185371,434.07,433.9,434.3,1686
-177712_-631861,BAJA,-17.771261,-63.186174,433.46,433.46,433.46,1687
-177712_-631952,BAJA,-17.771228,-63.195298,434.4,434.4,434.4,1688
-177712_-632025,BAJA,-17.771207,-63.202501,435.4,435.4,435.4,1689
-177713_-631254,BAJA,-17.771363,-63.12541,423.8,423.8,423.8,1690
-177713_-631255,BAJA,-17.771373,-63.125538,422.2,422.2,422.2,1691
-177713_-631257,BAJA,-17.77138,-63.125787,424.4,424.4,424.4,1692
-177713_-631661,BAJA,-17.77135,-63.166181,437.1,437.1,437.1,1693
-177713_-631663,BAJA,-17.771398,-63.166313,437.2,437.2,437.2,1694
-177713_-631678,BAJA,-17.771369,-63.167825,437.5,437.5,437.5,1695
-177713_-631686,BAJA,-17.771385,-63.16866,437.5,437.5,437.5,1696
-177713_-631687,BAJA,-17.771319,-63.1687,437.4,437.4,437.4,1697
-177713_-631734,BAJA,-17.771399,-63.173471,476.5,476.5,476.5,1698
-177713_-631797,BAJA,-17.771367,-63.179785,494.1,494.1,494.1,1699
-177713_-631798,BAJA,-17.771342,-63.179848,456.95,448.6,465.3,1700
-177713_-631799,BAJA,-17.771353,-63.179986,458.5,438.1,478.9,1701
-177713_-631802,BAJA,-17.771362,-63.180292,438.3,438.3,438.3,1702
-177713_-631803,BAJA,-17.771373,-63.180349,438.3,438.3,438.7,1703
-177713_-631804,BAJA,-17.771372,-63.180444,439.46,438.3,481.3,1704
-177713_-631805,BAJA,-17.771359,-63.180539,438.34,438.3,438.7,1705
-177713_-631806,BAJA,-17.771374,-63.180649,438.3,438.3,438.3,1706
-177713_-631807,BAJA,-17.771351,-63.18073,438.3,438.3,438.3,1707
-177713_-631855,BAJA,-17.771304,-63.185512,433.9,433.9,433.9,1708
-177714_-631253,BAJA,-17.771455,-63.125367,422.46,422.46,422.46,1709
-177714_-631255,BAJA,-17.771443,-63.125582,424.15,424.0,424.3,1710
-177714_-631531,BAJA,-17.771476,-63.153116,433.6,433.6,433.6,1711
-177714_-631537,BAJA,-17.771466,-63.15376,433.5,433.5,433.5,1712
-177714_-631660,BAJA,-17.771423,-63.166082,437.3,437.3,437.3,1713
-177714_-631663,BAJA,-17.771435,-63.166337,437.2,437.2,437.2,1714
-177714_-631664,BAJA,-17.77143,-63.166402,437.2,437.2,437.2,1715
-177714_-631665,BAJA,-17.771441,-63.166561,437.1,437.1,437.1,1716
-177714_-631681,BAJA,-17.771402,-63.168182,433.37,433.37,433.37,1717
-177714_-631686,BAJA,-17.771419,-63.168681,437.4,437.4,437.4,1718
-177714_-631798,BAJA,-17.771486,-63.179811,465.3,465.3,465.3,1719
-177714_-631799,BAJA,-17.771453,-63.17997,438.3,438.3,438.3,1720
-177714_-631802,BAJA,-17.771463,-63.180284,438.3,438.3,438.3,1721
-177714_-631803,BAJA,-17.771443,-63.18035,438.66,438.3,465.3,1722
-177714_-631804,BAJA,-17.771446,-63.180432,438.32,438.3,438.7,1723
-177714_-631805,BAJA,-17.771437,-63.180541,438.3,438.3,438.3,1724
-177714_-631806,BAJA,-17.771442,-63.180642,438.3,438.3,438.3,1725
-177714_-631807,BAJA,-17.771443,-63.180717,438.3,438.3,438.3,1726
-177714_-631862,BAJA,-17.771459,-63.186298,436.1,436.1,436.1,1727
-177714_-631873,BAJA,-17.771491,-63.187313,417.3,417.3,417.3,1728
-177715_-631257,BAJA,-17.771531,-63.125714,417.3,417.3,417.3,1729
-177715_-631259,BAJA,-17.77156,-63.125931,424.6,424.6,424.6,1730
-177715_-631474,BAJA,-17.771541,-63.147403,429.4,429.4,429.4,1731
-177715_-631565,BAJA,-17.771536,-63.156596,433.2,433.2,433.2,1732
-177715_-631582,BAJA,-17.771523,-63.158217,433.0,433.0,433.0,1733
-177715_-631590,BAJA,-17.771582,-63.159048,433.0,433.0,433.0,1734
-177715_-631658,BAJA,-17.771593,-63.165897,437.9,437.9,437.9,1735
-177715_-631659,BAJA,-17.771556,-63.165974,437.6,437.3,437.8,1736
-177715_-631660,BAJA,-17.77153,-63.166012,437.9,437.9,437.9,1737
-177715_-631665,BAJA,-17.771572,-63.166557,437.1,437.1,437.1,1738
-177715_-631678,BAJA,-17.771596,-63.167881,417.3,417.3,417.3,1739
-177715_-631685,BAJA,-17.771559,-63.168511,437.5,437.5,437.5,1740
-177715_-631796,BAJA,-17.771584,-63.179687,440.38,438.6,445.3,1741
-177715_-631797,BAJA,-17.771587,-63.179757,463.0,463.0,463.0,1742
-177715_-631798,BAJA,-17.771582,-63.179882,455.53,438.3,465.3,1743
-177715_-631800,BAJA,-17.771576,-63.180044,446.77,438.3,463.0,1744
-177715_-631801,BAJA,-17.771558,-63.180175,447.3,438.3,465.3,1745
-177715_-631802,BAJA,-17.77153,-63.180273,438.3,438.3,438.3,1746
-177715_-631803,BAJA,-17.771536,-63.180347,438.56,438.3,463.0,1747
-177715_-631804,BAJA,-17.77152,-63.180428,438.32,438.3,438.7,1748
-177715_-631805,BAJA,-17.771537,-63.180533,438.3,438.3,438.3,1749
-177715_-631806,BAJA,-17.771547,-63.18063,438.65,438.3,439.7,1750
-177715_-631807,BAJA,-17.771589,-63.180709,438.3,438.3,438.3,1751
-177715_-631861,BAJA,-17.77154,-63.186161,433.9,433.9,433.9,1752
-177715_-631872,BAJA,-17.77153,-63.187249,441.5,441.5,441.5,1753
-177715_-631873,BAJA,-17.771564,-63.187369,433.2,433.2,433.2,1754
-177715_-631883,BAJA,-17.77156,-63.188302,433.46,433.46,433.46,1755
-177716_-631137,BAJA,-17.771691,-63.113769,418.4,418.4,418.4,1756
-177716_-631589,BAJA,-17.771617,-63.158945,436.53,433.7,436.7,1757
-177716_-631590,BAJA,-17.771625,-63.159062,438.08,433.5,438.9,1758
-177716_-631591,BAJA,-17.771633,-63.159131,435.67,433.3,437.9,1759
-177716_-631657,BAJA,-17.771678,-63.165755,438.0,438.0,438.0,1760
-177716_-631658,BAJA,-17.771628,-63.165847,438.0,438.0,438.0,1761
-177716_-631666,BAJA,-17.771651,-63.166658,437.25,437.2,437.3,1762
-177716_-631679,BAJA,-17.771616,-63.16796,417.3,417.3,417.3,1763
-177716_-631683,BAJA,-17.771687,-63.168323,437.5,437.5,437.5,1764
-177716_-631795,BAJA,-17.771667,-63.179596,438.6,438.6,438.6,1765
-177716_-631796,BAJA,-17.771653,-63.179675,438.76,438.6,439.0,1766
-177716_-631797,BAJA,-17.77162,-63.179753,458.54,438.6,465.3,1767
-177716_-631798,BAJA,-17.771638,-63.179845,454.35,439.0,465.3,1768
-177716_-631799,BAJA,-17.771621,-63.179945,450.75,438.3,463.5,1769
-177716_-631802,BAJA,-17.771647,-63.18028,438.3,438.3,438.3,1770
-177716_-631804,BAJA,-17.771607,-63.180436,438.3,438.3,438.3,1771
-177716_-631805,BAJA,-17.77161,-63.180561,438.3,438.3,438.3,1772
-177716_-631806,BAJA,-17.771667,-63.180675,438.3,438.3,438.3,1773
-177716_-631849,BAJA,-17.771685,-63.184981,488.4,488.4,488.4,1774
-177716_-631875,BAJA,-17.771688,-63.187574,433.0,433.0,433.0,1775
-177716_-631878,BAJA,-17.771684,-63.187838,439.2,439.2,439.2,1776
-177716_-631886,BAJA,-17.771614,-63.18867,451.17,432.5,488.4,1777
-177716_-632041,BAJA,-17.771695,-63.204149,434.1,434.1,434.1,1778
-177717_-631155,BAJA,-17.771764,-63.115504,418.7,418.7,418.7,1779
-177717_-631545,BAJA,-17.771772,-63.154513,434.0,434.0,434.0,1780
-177717_-631656,BAJA,-17.771783,-63.16565,438.3,438.3,438.3,1781
-177717_-631657,BAJA,-17.771737,-63.165752,438.3,438.3,438.3,1782
-177717_-631658,BAJA,-17.771771,-63.165873,438.63,438.3,438.9,1783
-177717_-631659,BAJA,-17.771761,-63.165965,438.83,438.0,439.4,1784
-177717_-631660,BAJA,-17.771773,-63.166002,438.9,438.9,438.9,1785
-177717_-631666,BAJA,-17.771725,-63.16664,437.2,437.2,437.2,1786
-177717_-631667,BAJA,-17.771702,-63.166702,437.3,437.3,437.3,1787
-177717_-631675,BAJA,-17.771773,-63.167552,437.75,437.7,437.8,1788
-177717_-631677,BAJA,-17.771789,-63.167706,437.1,437.1,437.1,1789
-177717_-631796,BAJA,-17.771741,-63.179621,438.7,438.6,438.8,1790
-177717_-631806,BAJA,-17.771745,-63.180641,438.3,438.3,438.3,1791
-177717_-631808,BAJA,-17.77178,-63.180804,438.3,438.3,438.3,1792
-177717_-631868,BAJA,-17.771733,-63.186851,434.0,434.0,434.0,1793
-177717_-631874,BAJA,-17.771744,-63.187447,432.0,431.9,432.2,1794
-177717_-631876,BAJA,-17.7717,-63.187634,432.6,432.6,432.6,1795
-177717_-631879,BAJA,-17.771768,-63.187969,433.2,433.2,433.2,1796
-177717_-631880,BAJA,-17.771727,-63.188062,422.16,422.16,422.16,1797
-177717_-631890,BAJA,-17.771789,-63.189025,432.6,432.6,432.6,1798
-177718_-631076,BAJA,-17.771889,-63.107674,417.3,417.3,417.3,1799
-177718_-631657,BAJA,-17.771809,-63.165794,438.8,438.8,438.8,1800
-177718_-631658,BAJA,-17.771833,-63.165894,438.7,438.7,438.7,1801
-177718_-631659,BAJA,-17.771843,-63.165935,438.81,438.7,438.9,1802
-177718_-631668,BAJA,-17.771866,-63.166863,437.5,437.5,437.5,1803
-177718_-631673,BAJA,-17.771895,-63.167389,438.0,438.0,438.0,1804
-177718_-631675,BAJA,-17.771841,-63.167541,437.87,437.8,437.9,1805
-177718_-631677,BAJA,-17.771834,-63.167717,437.7,437.7,437.7,1806
-177718_-631678,BAJA,-17.771865,-63.167822,437.95,437.9,438.0,1807
-177718_-631680,BAJA,-17.771829,-63.168034,437.6,437.6,437.6,1808
-177718_-631681,BAJA,-17.771835,-63.168162,437.6,437.6,437.6,1809
-177718_-631797,BAJA,-17.771863,-63.179755,438.9,438.9,438.9,1810
-177718_-631798,BAJA,-17.771877,-63.179807,439.1,439.1,439.1,1811
-177718_-631873,BAJA,-17.771877,-63.187397,432.2,432.2,432.2,1812
-177718_-631879,BAJA,-17.771846,-63.187934,433.46,433.46,433.46,1813
-177719_-631222,BAJA,-17.771903,-63.122239,417.3,417.3,417.3,1814
-177719_-631583,BAJA,-17.771913,-63.158358,433.1,433.1,433.1,1815
-177719_-631670,BAJA,-17.77199,-63.167012,437.8,437.8,437.8,1816
-177719_-631673,BAJA,-17.77196,-63.167331,438.3,438.3,438.3,1817
-177719_-631674,BAJA,-17.77195,-63.167475,437.6,437.6,437.6,1818
-177719_-631676,BAJA,-17.771943,-63.167628,437.9,437.9,437.9,1819
-177719_-631677,BAJA,-17.771947,-63.167742,437.8,437.7,437.9,1820
-177719_-631681,BAJA,-17.771952,-63.168149,437.5,437.5,437.5,1821
-177719_-631682,BAJA,-17.77193,-63.168262,437.6,437.6,437.6,1822
